City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Month,Day,Weekday,Is_Weekend,City_Mean_PM25,PM_Ratio,Humidity_Temp,O3_NO2,Lag_PM2.5,Rolling_PM2.5
Seoul,South Korea,2023-08-18,23.44,39.23,99.91,18.68,9.59,46.02,32.72,70.77,10.2,8,18,4,0,74.80247126436781,1.6736340982789681,2315.5944,0.4606145069948447,47.79,66.24333333333328
Seoul,South Korea,2023-08-19,62.13,124.72,71.29,36.68,8.44,129.09,3.6,31.58,14.93,8,19,5,1,74.80247126436781,2.007403507580314,113.688,1.8107726454239519,23.44,44.45333333333328
Seoul,South Korea,2023-08-19,139.25,126.87,86.97,5.66,6.44,64.36,-8.81,34.55,16.85,8,19,5,1,74.80247126436781,0.9110950871745,-304.3855,0.7400252109893973,62.13,74.93999999999996
Seoul,South Korea,2023-08-19,65.13,186.68,8.59,9.68,7.55,117.73,27.46,65.39,16.6,8,19,5,1,74.80247126436781,2.866267024985871,1795.6094,13.705455523334665,139.25,88.83666666666663
Seoul,South Korea,2023-08-20,69.25,124.81,67.3,39.18,1.94,93.17,8.45,73.32,7.02,8,20,6,1,74.80247126436781,1.8023102090526772,619.5539999999999,1.3843980112335794,65.13,91.20999999999997
Seoul,South Korea,2023-08-22,107.47,160.86,69.97,1.73,6.97,67.84,25.0,53.92,3.43,8,22,1,0,74.80247126436781,1.4967896625300399,1348.0,0.9695582435960778,69.25,80.61666666666662
Seoul,South Korea,2023-08-22,27.11,133.69,71.87,15.03,1.0,76.25,31.6,51.32,16.75,8,22,1,0,74.80247126436781,4.931388811734116,1621.712,1.0609432223538022,107.47,67.94333333333329
Seoul,South Korea,2023-08-24,109.68,112.18,61.12,13.29,5.61,182.26,32.95,10.73,15.41,8,24,3,0,74.80247126436781,1.022793488074992,353.55350000000004,2.9820021299080284,27.11,81.41999999999996
Seoul,South Korea,2023-08-25,78.53,27.75,21.77,49.22,8.6,189.23,30.83,56.76,15.07,8,25,4,0,74.80247126436781,0.35336809456665036,1749.9107999999999,8.692233030669255,109.68,71.7733333333333
Seoul,South Korea,2023-08-26,80.08,49.7,69.24,17.55,2.23,111.12,-1.45,67.84,10.21,8,26,5,1,74.80247126436781,0.6206292931282101,-98.368,1.6048524545273752,78.53,89.42999999999995
Seoul,South Korea,2023-08-26,18.79,106.85,87.69,20.98,6.01,59.64,25.14,95.77,8.5,8,26,5,1,74.80247126436781,5.686532364804489,2407.6578,0.6801230835758828,80.08,59.133333333333276
Seoul,South Korea,2023-08-27,44.57,17.07,13.14,42.96,4.06,148.03,2.27,28.77,7.18,8,27,6,1,74.80247126436781,0.3829929587182053,65.3079,11.265592644145629,18.79,47.81333333333328
Seoul,South Korea,2023-08-28,144.85,86.72,71.64,3.9,3.49,163.04,28.09,64.4,17.22,8,28,0,0,74.80247126436781,0.598688256907956,1808.996,2.275823244580786,44.57,69.4033333333333
Seoul,South Korea,2023-08-28,37.15,194.88,71.13,20.28,1.42,61.63,14.51,78.75,13.1,8,28,0,0,74.80247126436781,5.245759018638218,1142.6625,0.8664416046054261,144.85,75.52333333333328
Seoul,South Korea,2023-08-28,51.45,130.95,63.16,37.13,5.61,113.48,8.5,68.46,4.74,8,28,0,0,74.80247126436781,2.545189009681436,581.91,1.7967064919717397,37.15,77.8166666666666
Seoul,South Korea,2023-09-01,45.96,57.37,32.96,40.21,1.48,134.65,31.04,65.75,2.41,9,1,4,0,74.80247126436781,1.248259084364864,2040.8799999999999,4.0852536149109175,51.45,44.85333333333329
Seoul,South Korea,2023-09-02,69.95,150.74,8.85,26.84,5.4,120.48,-1.01,50.78,8.17,9,2,5,1,74.80247126436781,2.1549675260947065,-51.287800000000004,13.613543939498374,45.96,55.78666666666661
Seoul,South Korea,2023-09-03,108.45,150.62,26.54,33.42,3.66,26.07,-8.85,28.52,7.85,9,3,6,1,74.80247126436781,1.3888426566304604,-252.402,0.9822905115710205,69.95,74.78666666666662
Seoul,South Korea,2023-09-06,13.4,171.5,8.92,33.47,9.02,183.45,36.85,22.23,18.5,9,6,2,0,74.80247126436781,12.798497911568722,819.1755,20.566120441569012,108.45,63.93333333333329
Seoul,South Korea,2023-09-06,80.55,147.65,39.89,15.71,8.1,134.51,27.06,38.4,14.76,9,6,2,0,74.80247126436781,1.833022739537835,1039.1039999999998,3.372022218094204,13.4,67.46666666666663
Seoul,South Korea,2023-09-06,92.18,17.21,52.42,28.05,0.72,61.53,-4.26,73.79,10.19,9,6,2,0,74.80247126436781,0.18669991465611685,-314.3454,1.1737884063738255,80.55,62.043333333333294
Seoul,South Korea,2023-09-06,146.76,134.21,21.67,46.79,9.32,52.34,-5.41,77.34,1.7,9,6,2,0,74.80247126436781,0.9144861737199392,-418.4094,2.4153196052978285,92.18,106.49666666666663
Seoul,South Korea,2023-09-07,148.51,63.69,41.8,43.52,6.86,26.39,17.93,31.08,12.73,9,7,3,0,74.80247126436781,0.4288599805494593,557.2643999999999,0.6313395618804876,146.76,129.14999999999995
Seoul,South Korea,2023-09-07,124.28,77.95,99.76,21.43,7.16,95.26,11.07,59.9,16.69,9,7,3,0,74.80247126436781,0.6272126949458726,663.093,0.9548916444575336,148.51,139.84999999999994
Seoul,South Korea,2023-09-09,132.64,196.15,77.76,26.89,2.37,189.85,8.57,29.55,15.47,9,9,5,1,74.80247126436781,1.4788147256623398,253.2435,2.441486311537254,124.28,135.1433333333333
Seoul,South Korea,2023-09-09,109.31,101.27,80.73,26.16,0.35,33.25,-7.62,11.97,7.4,9,9,5,1,74.80247126436781,0.9264476327465343,-91.21140000000001,0.41186666519674653,132.64,122.07666666666661
Seoul,South Korea,2023-09-13,8.81,68.64,44.25,24.69,2.01,168.6,12.4,94.56,11.33,9,13,2,0,74.80247126436781,7.79113758100161,1172.544,3.8101686304703657,109.31,83.58666666666662
Seoul,South Korea,2023-09-14,105.85,164.49,73.14,14.9,3.41,107.43,4.76,23.72,5.44,9,14,3,0,74.80247126436781,1.5539913505912755,112.90719999999999,1.4688267064770706,8.81,74.65666666666662
Seoul,South Korea,2023-09-15,23.01,126.71,88.72,13.66,6.52,56.0,-1.33,20.82,6.25,9,15,4,0,74.80247126436781,5.506733808459883,-27.690600000000003,0.6311992074843094,105.85,45.88999999999995
Seoul,South Korea,2023-09-16,48.05,100.48,46.28,34.83,0.73,47.61,-4.65,10.57,2.96,9,16,5,1,74.80247126436781,2.091154611622349,-49.15050000000001,1.0287378935311378,23.01,58.96999999999995
Seoul,South Korea,2023-09-17,61.46,175.77,18.61,1.0,1.41,14.17,31.5,23.06,13.43,9,17,6,1,74.80247126436781,2.8599084184984673,726.39,0.7614181830101112,48.05,44.17333333333329
Seoul,South Korea,2023-09-17,18.87,115.15,98.71,22.26,6.84,132.13,1.72,81.18,4.02,9,17,6,1,74.80247126436781,6.102275515487273,139.6296,1.3385673854151166,61.46,42.79333333333329
Seoul,South Korea,2023-09-17,23.72,98.09,93.92,41.53,3.19,84.63,39.52,75.44,19.05,9,17,6,1,74.80247126436781,4.135327093032423,2981.3888,0.9010859347225366,18.87,34.68333333333329
Seoul,South Korea,2023-09-17,77.33,106.56,67.96,2.46,2.02,57.85,1.62,51.47,4.09,9,17,6,1,74.80247126436781,1.377990252425934,83.3814,0.8512358959335057,23.72,39.97333333333328
Seoul,South Korea,2023-09-18,35.97,194.32,97.44,5.26,6.86,171.56,6.43,18.85,4.7,9,18,0,0,74.80247126436781,5.402278175624638,121.2055,1.7606730541181184,77.33,45.67333333333329
Seoul,South Korea,2023-09-20,86.64,139.05,35.36,26.36,5.56,103.57,3.37,35.87,15.53,9,20,2,0,74.80247126436781,1.6049167122672308,120.8819,2.929015008762723,35.97,66.64666666666662
Seoul,South Korea,2023-09-21,124.91,129.46,38.13,9.55,1.81,108.21,5.33,86.83,10.02,9,21,3,0,74.80247126436781,1.0364261439095235,462.8039,2.837922151082572,86.64,82.50666666666662
Seoul,South Korea,2023-09-21,134.11,159.15,81.69,42.0,6.54,178.94,13.37,95.89,9.52,9,21,3,0,74.80247126436781,1.1867123117804554,1282.0493,2.1904759223312618,124.91,115.21999999999996
Seoul,South Korea,2023-09-22,12.62,128.02,74.81,23.3,8.13,48.57,38.43,84.15,15.53,9,22,4,0,74.80247126436781,10.144207492704048,3233.8845,0.6492446665894043,134.11,90.54666666666662
Seoul,South Korea,2023-09-23,126.47,165.34,42.62,41.21,1.27,141.56,-4.34,74.56,11.2,9,23,5,1,74.80247126436781,1.3073455121890163,-323.5904,3.3214445515146522,12.62,91.06666666666662
Seoul,South Korea,2023-09-23,46.7,186.68,29.73,16.0,4.45,83.12,36.97,86.9,15.7,9,23,5,1,74.80247126436781,3.997429550871616,3212.693,2.7958281884197147,126.47,61.92999999999995
Seoul,South Korea,2023-09-25,123.55,165.78,30.55,25.5,5.26,151.5,1.56,62.23,7.05,9,25,0,0,74.80247126436781,1.3418048286681645,97.0788,4.959081846454388,46.7,98.90666666666662
Seoul,South Korea,2023-09-26,44.89,18.72,47.86,38.0,9.41,12.96,11.8,23.95,18.92,9,26,1,0,74.80247126436781,0.4170192878103613,282.61,0.27078974701426095,123.55,71.7133333333333
Seoul,South Korea,2023-09-28,48.19,109.59,18.37,45.07,0.86,130.58,25.01,96.45,19.72,9,28,3,0,74.80247126436781,2.2741227901799563,2412.2145,7.108324927422468,44.89,72.20999999999997
Seoul,South Korea,2023-09-28,5.89,163.99,38.49,25.57,4.56,58.97,-9.65,93.73,18.35,9,28,3,0,74.80247126436781,27.842057993110373,-904.4945,1.532085858122666,48.19,32.98999999999995
Seoul,South Korea,2023-10-01,13.77,41.34,78.44,14.49,7.07,170.96,-8.02,51.49,12.83,10,1,6,1,74.80247126436781,3.0021764690076482,-412.9498,2.1794999771162704,5.89,22.616666666666617
Seoul,South Korea,2023-10-02,119.04,198.7,81.91,37.81,4.51,198.12,3.58,58.11,0.84,10,2,0,0,74.80247126436781,1.669186687736333,208.0338,2.418751993803932,13.77,46.23333333333329
Seoul,South Korea,2023-10-02,59.18,151.65,7.28,43.6,3.12,74.44,36.22,44.77,17.7,10,2,0,0,74.80247126436781,2.562520688996166,1621.5694,10.22526067958698,119.04,63.99666666666662
Seoul,South Korea,2023-10-03,90.2,44.55,98.34,9.86,5.15,179.91,31.91,13.06,14.27,10,3,1,0,74.80247126436781,0.4939023842680283,416.7446,1.8294690024945084,59.18,89.47333333333329
Seoul,South Korea,2023-10-04,42.71,98.09,49.6,4.02,8.5,109.43,33.51,12.31,2.45,10,4,2,0,74.80247126436781,2.2966513002455393,412.5081,2.2062495551916217,90.2,64.02999999999996
Seoul,South Korea,2023-10-05,115.34,122.35,57.82,23.75,4.84,30.11,32.21,15.57,8.33,10,5,3,0,74.80247126436781,1.0607767417394882,501.5097,0.5207539742729204,42.71,82.74999999999996
Seoul,South Korea,2023-10-07,64.99,16.98,11.79,12.0,3.27,17.16,39.75,69.63,12.35,10,7,5,1,74.80247126436781,0.2612709245620981,2767.7925,1.4554695034185723,115.34,74.34666666666662
Seoul,South Korea,2023-10-08,50.08,39.66,22.95,20.81,5.76,147.54,34.32,64.61,1.47,10,8,6,1,74.80247126436781,0.7919327492147066,2217.4152,6.428755368734044,64.99,76.80333333333328
Seoul,South Korea,2023-10-09,120.8,11.88,69.26,34.55,6.4,166.24,38.87,43.1,5.26,10,9,0,0,74.80247126436781,0.09834436271983753,1675.297,2.4002306670183846,50.08,78.62333333333328
Seoul,South Korea,2023-10-09,83.57,66.17,76.85,18.01,1.17,137.74,0.26,76.6,5.23,10,9,0,0,74.80247126436781,0.7917912179261437,19.916,1.792322473347759,120.8,84.8166666666666
Seoul,South Korea,2023-10-11,102.58,120.35,75.83,9.4,1.68,70.86,5.25,73.3,5.45,10,11,2,0,74.80247126436781,1.1732305348771168,384.825,0.9344585342926897,83.57,102.3166666666666
Seoul,South Korea,2023-10-11,65.16,14.65,98.67,29.61,6.21,150.38,16.05,18.01,11.95,10,11,2,0,74.80247126436781,0.22483115027146253,289.06050000000005,1.5240699783044513,102.58,83.76999999999994
Seoul,South Korea,2023-10-11,107.48,89.9,70.62,1.26,4.55,179.95,33.95,79.57,18.92,10,11,2,0,74.80247126436781,0.8364346077005389,2701.4015,2.548144640591243,65.16,91.73999999999995
Seoul,South Korea,2023-10-12,28.37,30.78,36.1,47.12,4.83,172.36,12.09,76.27,9.44,10,12,3,0,74.80247126436781,1.0849485072440934,922.1043,4.774513912877032,107.48,67.00333333333329
Seoul,South Korea,2023-10-12,149.71,111.22,24.04,23.41,8.52,104.11,11.94,36.35,11.36,10,12,3,0,74.80247126436781,0.7429028960722132,434.019,4.330697033819869,28.37,95.18666666666661
Seoul,South Korea,2023-10-13,65.62,191.71,23.3,23.69,0.1,75.72,24.13,35.81,2.74,10,13,4,0,74.80247126436781,2.9215173847123763,864.0953000000001,3.2497840129682345,149.71,81.23333333333328
Seoul,South Korea,2023-10-13,28.96,105.26,29.72,15.48,1.4,167.08,-3.56,83.82,2.91,10,13,4,0,74.80247126436781,3.634667253222634,-298.3992,5.621801607738356,65.62,81.42999999999996
Seoul,South Korea,2023-10-15,77.43,20.42,57.2,17.33,3.15,20.74,-7.53,58.6,19.18,10,15,6,1,74.80247126436781,0.2637220374890821,-441.25800000000004,0.36258734919801583,28.96,57.33666666666662
Seoul,South Korea,2023-10-15,140.32,129.05,48.93,21.68,8.14,72.46,5.2,17.53,12.47,10,15,6,1,74.80247126436781,0.9196835148458158,91.156,1.4808907662189317,77.43,82.23666666666662
Seoul,South Korea,2023-10-16,45.59,162.98,81.18,39.28,5.61,44.64,6.58,81.74,14.24,10,16,0,0,74.80247126436781,3.5749059936595753,537.8492,0.5498890675179764,140.32,87.77999999999996
Seoul,South Korea,2023-10-18,30.42,98.28,17.66,44.91,6.48,33.42,31.02,35.71,15.42,10,18,2,0,74.80247126436781,3.2307681687152634,1107.7242,1.8924111594500796,45.59,72.10999999999996
Seoul,South Korea,2023-10-19,109.42,46.59,80.09,35.92,6.35,146.76,27.58,58.72,10.72,10,19,3,0,74.80247126436781,0.4257904929820423,1619.4976,1.8324382778825972,30.42,61.80999999999995
Seoul,South Korea,2023-10-20,135.44,107.68,10.15,11.24,1.57,86.54,-4.97,31.82,17.16,10,20,4,0,74.80247126436781,0.7950383346841159,-158.1454,8.52609997428574,109.42,91.75999999999995
Seoul,South Korea,2023-10-20,114.66,107.69,86.87,48.36,6.9,116.21,39.14,86.94,7.48,10,20,4,0,74.80247126436781,0.9392115001559829,3402.8316,1.3377459033330372,135.44,119.83999999999996
Seoul,South Korea,2023-10-20,12.34,142.06,23.53,13.16,0.28,126.81,32.0,71.7,15.22,10,20,4,0,74.80247126436781,11.512146262442252,2294.4,5.389287977353176,114.66,87.47999999999995
Seoul,South Korea,2023-10-21,141.21,84.88,41.07,20.84,1.96,198.44,8.74,93.76,9.8,10,21,5,1,74.80247126436781,0.6010905317547955,819.4624000000001,4.831749493121623,12.34,89.4033333333333
Seoul,South Korea,2023-10-21,93.64,57.85,36.52,48.72,8.08,146.34,7.98,23.22,15.99,10,21,5,1,74.80247126436781,0.6177914761008676,185.2956,4.007118289398059,141.21,82.39666666666663
Seoul,South Korea,2023-10-21,13.24,155.89,66.83,1.76,3.26,173.85,12.66,49.38,17.32,10,21,5,1,74.80247126436781,11.774160291419719,625.1508,2.6013762380104386,93.64,82.69666666666662
Seoul,South Korea,2023-10-21,14.84,195.06,16.2,38.68,7.11,42.78,-5.14,33.86,18.08,10,21,5,1,74.80247126436781,13.144195994477093,-174.04039999999998,2.64073911065487,13.24,40.57333333333329
Seoul,South Korea,2023-10-22,28.12,176.5,20.78,35.24,7.6,22.67,39.91,57.32,10.21,10,22,6,1,74.80247126436781,6.276669176148942,2287.6412,1.0909523142674138,14.84,18.733333333333288
Seoul,South Korea,2023-10-22,62.98,186.3,37.37,37.21,2.54,70.93,11.1,17.16,17.2,10,22,6,1,74.80247126436781,2.9580814610858273,190.476,1.898046053506542,28.12,35.31333333333328
Seoul,South Korea,2023-10-23,126.63,27.38,16.11,14.85,1.69,76.52,8.08,62.09,7.43,10,23,0,0,74.80247126436781,0.2162204678022216,501.6872,4.749841868502875,62.98,72.57666666666661
Seoul,South Korea,2023-10-23,78.09,26.73,22.02,32.32,5.22,94.26,-1.11,61.35,13.96,10,23,0,0,74.80247126436781,0.3422973053787546,-68.0985,4.2806520069700245,126.63,89.23333333333328
Seoul,South Korea,2023-10-23,6.63,121.18,45.62,37.06,8.77,99.48,31.78,33.61,8.36,10,23,0,0,74.80247126436781,18.277498827301923,1068.1258,2.180622055979383,78.09,70.44999999999995
Seoul,South Korea,2023-10-24,14.56,122.87,81.85,44.05,6.43,186.75,15.76,86.9,11.48,10,24,1,0,74.80247126436781,8.438867830447919,1369.544,2.2816124274144864,6.63,33.093333333333284
Seoul,South Korea,2023-10-25,62.2,127.95,88.59,33.15,8.47,149.37,12.76,21.71,3.58,10,25,2,0,74.80247126436781,2.0570736242646905,277.0196,1.6860817602345908,14.56,27.79666666666662
Seoul,South Korea,2023-10-25,99.1,73.07,75.47,34.07,6.15,124.02,4.04,46.27,3.65,10,25,2,0,74.80247126436781,0.7373359498147376,186.9308,1.6433017565520396,62.2,58.61999999999995
Seoul,South Korea,2023-10-26,39.1,176.06,62.84,43.19,9.75,63.4,29.52,91.95,2.45,10,26,3,0,74.80247126436781,4.502812147618376,2714.364,1.0089113607715847,99.1,66.79999999999995
Seoul,South Korea,2023-10-26,132.19,43.56,60.49,6.42,6.2,152.99,18.19,63.33,1.42,10,26,3,0,74.80247126436781,0.3295256578012212,1151.9727,2.5291779584761187,39.1,90.12999999999995
Seoul,South Korea,2023-10-27,30.5,182.24,82.89,48.68,1.44,171.36,24.01,27.75,7.27,10,27,4,0,74.80247126436781,5.975080008170489,666.2775,2.067317883059732,132.19,67.26333333333328
Seoul,South Korea,2023-10-27,148.94,108.09,42.54,18.06,7.3,196.56,15.42,91.22,14.24,10,27,4,0,74.80247126436781,0.7257284325413971,1406.6124,4.620591297463259,30.5,103.87666666666662
Seoul,South Korea,2023-10-27,90.09,111.24,60.96,9.15,0.41,114.75,4.34,18.37,16.0,10,27,4,0,74.80247126436781,1.2347650977061717,79.7258,1.88238158097415,148.94,89.84333333333329
Seoul,South Korea,2023-11-01,60.57,87.32,78.2,20.78,9.39,152.42,20.63,94.11,6.3,11,1,2,0,74.80247126436781,1.4416375364640024,1941.4893,1.9491046100889242,90.09,99.86666666666662
Seoul,South Korea,2023-11-01,98.83,160.95,35.95,40.91,4.1,154.9,-6.79,48.56,15.46,11,1,2,0,74.80247126436781,1.628553917985033,-329.7224,4.308760971137421,60.57,83.16333333333328
Seoul,South Korea,2023-11-01,113.39,102.03,18.38,3.13,6.35,52.54,-0.31,37.39,18.36,11,1,2,0,74.80247126436781,0.8998147191273729,-11.5909,2.858540338117335,98.83,90.92999999999995
Seoul,South Korea,2023-11-01,12.79,51.83,81.94,22.22,6.65,119.13,35.24,42.84,3.59,11,1,2,0,74.80247126436781,4.052381507129392,1509.6816000000001,1.453868506972357,113.39,75.00333333333329
Seoul,South Korea,2023-11-02,116.87,179.73,73.44,4.03,4.99,188.55,10.17,29.94,0.82,11,2,3,0,74.80247126436781,1.5378624507690208,304.4898,2.567401611192591,12.79,81.01666666666662
Seoul,South Korea,2023-11-03,87.28,127.41,70.49,25.09,4.26,189.42,39.15,48.69,12.0,11,3,4,0,74.80247126436781,1.4597844340301975,1906.2134999999998,2.6871892910782678,116.87,72.31333333333329
Seoul,South Korea,2023-11-05,20.88,159.24,86.7,38.54,6.42,163.92,9.46,15.28,14.24,11,5,6,1,74.80247126436781,7.626433129102908,144.5488,1.8906572213774828,87.28,75.00999999999995
Seoul,South Korea,2023-11-06,140.19,45.29,90.02,31.81,0.43,177.99,21.74,55.98,12.38,11,6,0,0,74.80247126436781,0.32306153626781253,1217.0051999999998,1.9772270631829525,20.88,82.78333333333329
Seoul,South Korea,2023-11-07,68.81,21.2,56.97,21.35,2.45,108.78,33.22,64.35,0.93,11,7,1,0,74.80247126436781,0.308094708894825,2137.707,1.9094256785280537,140.19,76.62666666666662
Seoul,South Korea,2023-11-08,96.79,158.32,14.67,38.08,1.63,179.24,37.12,88.26,2.87,11,8,2,0,74.80247126436781,1.6357059989972103,3276.2112,12.218123914025963,68.81,101.92999999999995
Seoul,South Korea,2023-11-08,92.8,162.19,55.76,32.06,9.45,196.87,7.43,55.54,8.87,11,8,2,0,74.80247126436781,1.7477368806318017,412.6622,3.53066651171691,96.79,86.13333333333328
Seoul,South Korea,2023-11-09,144.18,153.24,48.04,23.85,2.5,117.53,16.96,98.26,13.0,11,9,3,0,74.80247126436781,1.0628380453018418,1666.4896,2.4465024049745203,92.8,111.25666666666662
Seoul,South Korea,2023-11-10,133.07,175.55,29.82,31.47,1.97,138.26,12.73,53.41,7.95,11,10,4,0,74.80247126436781,1.3192303810603156,679.9093,4.636484025323935,144.18,123.34999999999995
Seoul,South Korea,2023-11-10,11.58,58.83,41.54,45.41,0.97,87.23,-3.73,77.54,19.3,11,10,4,0,74.80247126436781,5.08030649369042,-289.2242,2.0999032017565717,133.07,96.27666666666663
Seoul,South Korea,2023-11-10,29.47,57.04,83.66,32.73,9.81,72.02,-3.75,39.25,4.31,11,10,4,0,74.80247126436781,1.9355269984638621,-147.1875,0.8608653047017326,11.58,58.03999999999994
Seoul,South Korea,2023-11-10,64.45,90.19,62.66,6.56,9.72,194.63,37.74,99.47,12.33,11,10,4,0,74.80247126436781,1.3993791467216217,3753.9978,3.1061278158110732,29.47,35.16666666666662
Seoul,South Korea,2023-11-10,60.36,51.58,90.44,44.45,5.62,17.86,27.14,36.47,14.4,11,10,4,0,74.80247126436781,0.8545392885123776,989.7958,0.19747896976128154,64.45,51.42666666666662
Seoul,South Korea,2023-11-12,64.36,86.46,15.26,41.55,0.57,164.49,28.79,46.26,4.12,11,12,6,1,74.80247126436781,1.3433807732472383,1331.8254,10.779154142100825,60.36,63.056666666666615
Seoul,South Korea,2023-11-13,36.64,134.06,92.29,38.87,0.59,181.65,22.42,80.13,19.4,11,13,0,0,74.80247126436781,3.6588417961676316,1796.5146,1.9682520350794197,64.36,53.78666666666661
Seoul,South Korea,2023-11-13,148.77,119.32,61.09,30.03,8.99,30.59,25.23,12.67,0.77,11,13,0,0,74.80247126436781,0.8020433688214444,319.6641,0.5007365361374142,36.64,83.25666666666662
Seoul,South Korea,2023-11-15,119.41,59.85,59.45,29.61,7.36,144.74,18.2,86.38,1.39,11,15,2,0,74.80247126436781,0.5012142616854316,1572.1159999999998,2.434650557670217,148.77,101.60666666666661
Seoul,South Korea,2023-11-15,8.94,155.96,53.07,16.92,4.66,19.85,21.75,60.4,8.96,11,15,2,0,74.80247126436781,17.44517064298586,1313.7,0.37403422384883667,119.41,92.37333333333329
Seoul,South Korea,2023-11-15,41.38,199.3,73.89,35.0,5.18,45.39,30.81,64.22,19.49,11,15,2,0,74.80247126436781,4.816335230465144,1978.6182,0.6142914312773811,8.94,56.57666666666662
Seoul,South Korea,2023-11-16,87.71,85.67,79.71,12.57,9.13,196.33,7.79,14.76,11.61,11,16,3,0,74.80247126436781,0.9767414232423415,114.9804,2.463053260186519,41.38,46.009999999999955
Seoul,South Korea,2023-11-16,127.04,113.55,5.91,29.35,2.04,70.76,14.36,11.7,5.83,11,16,3,0,74.80247126436781,0.8938129019353823,168.01199999999997,11.972906983236916,87.71,85.37666666666662
Seoul,South Korea,2023-11-17,103.45,14.31,12.44,7.18,0.2,135.17,5.28,93.55,1.63,11,17,4,0,74.80247126436781,0.13832768116697136,493.944,10.86574689248642,127.04,106.06666666666662
Seoul,South Korea,2023-11-21,80.32,128.37,88.23,48.07,0.29,117.4,-0.09,78.09,4.02,11,21,1,0,74.80247126436781,1.5982318727300957,-7.0281,1.3306130193116832,103.45,103.60333333333328
Seoul,South Korea,2023-11-21,23.94,64.58,19.62,48.54,1.65,178.23,32.69,66.64,10.75,11,21,1,0,74.80247126436781,2.6975761497175648,2178.4616,9.08409322931028,80.32,69.23666666666661
Seoul,South Korea,2023-11-21,124.87,77.32,14.68,1.54,6.21,191.87,16.18,35.86,4.3,11,21,1,0,74.80247126436781,0.619203922543131,580.2148,13.070154584363364,23.94,76.37666666666662
Seoul,South Korea,2023-11-21,106.55,35.4,56.71,47.22,2.01,38.27,2.33,70.03,16.44,11,21,1,0,74.80247126436781,0.33223835455294654,163.1699,0.6748367704396455,124.87,85.11999999999995
Seoul,South Korea,2023-11-22,38.58,67.17,49.85,46.86,2.27,174.13,-3.03,20.94,8.59,11,22,2,0,74.80247126436781,1.7410570914833874,-63.4482,3.493078536995278,106.55,89.99999999999996
Seoul,South Korea,2023-11-24,35.15,88.78,47.75,5.4,7.92,34.53,-7.74,13.6,9.94,11,24,4,0,74.80247126436781,2.525746080868825,-105.264,0.7231412098133592,38.58,60.093333333333284
Seoul,South Korea,2023-11-24,132.62,28.3,56.15,37.87,7.96,64.72,39.43,51.66,2.7,11,24,4,0,74.80247126436781,0.21339162921191152,2036.9537999999998,1.1526266869765471,35.15,68.78333333333329
Seoul,South Korea,2023-11-24,121.25,113.88,88.8,38.88,3.19,104.42,13.2,21.53,19.07,11,24,4,0,74.80247126436781,0.9392164173842129,284.196,1.1759007684796432,132.62,96.33999999999996
Seoul,South Korea,2023-11-24,113.04,150.77,74.94,21.84,7.22,122.72,26.85,94.85,8.6,11,24,4,0,74.80247126436781,1.3337755366440607,2546.7225,1.6375765095307566,121.25,122.30333333333328
Seoul,South Korea,2023-11-25,51.28,22.27,23.98,8.89,9.54,44.21,10.96,98.38,17.93,11,25,5,1,74.80247126436781,0.4342822866064183,1078.2448,1.8436189142539974,113.04,95.18999999999996
Seoul,South Korea,2023-11-26,144.52,65.53,27.82,44.11,8.64,196.66,10.53,91.31,6.4,11,26,6,1,74.80247126436781,0.45343201955217133,961.4943,7.069012556070253,51.28,102.94666666666662
Seoul,South Korea,2023-11-26,122.18,137.01,24.99,27.33,3.91,181.71,4.77,65.13,7.23,11,26,6,1,74.80247126436781,1.121378202539024,310.67009999999993,7.271305613723245,144.52,105.99333333333328
Seoul,South Korea,2023-11-27,45.17,19.94,13.39,9.44,7.46,78.44,35.93,29.79,16.78,11,27,0,0,74.80247126436781,0.44144333817946907,1070.3546999999999,5.858098687006208,122.18,103.95666666666664
Seoul,South Korea,2023-11-27,73.75,150.03,42.02,11.94,0.66,140.46,4.31,80.31,6.38,11,27,0,0,74.80247126436781,2.0343048089078226,346.1361,3.342693159758886,45.17,80.36666666666662
Seoul,South Korea,2023-11-28,10.24,61.42,25.72,47.21,9.38,80.85,14.62,53.52,3.84,11,28,1,0,74.80247126436781,5.998041017538069,782.4624,3.143466896008205,73.75,43.05333333333328
Seoul,South Korea,2023-12-01,118.83,25.46,37.58,48.74,6.02,114.66,0.95,92.08,6.11,12,1,4,0,74.80247126436781,0.21425564131484967,87.476,3.051090193962162,10.24,67.60666666666661
Seoul,South Korea,2023-12-02,67.23,14.08,57.71,21.87,1.13,179.3,4.28,73.72,16.9,12,2,5,1,74.80247126436781,0.20943028269667072,315.52160000000003,3.1069133413769987,118.83,65.43333333333328
Seoul,South Korea,2023-12-02,134.94,184.44,91.28,11.73,6.34,118.8,25.77,38.41,14.43,12,2,5,1,74.80247126436781,1.366829600798162,989.8256999999999,1.3014897785396824,67.23,106.99999999999994
Seoul,South Korea,2023-12-02,15.77,136.1,9.53,22.67,1.19,93.29,11.51,51.36,3.31,12,2,5,1,74.80247126436781,8.630305243940873,591.1536,9.78907682153534,134.94,72.64666666666662
